Mon Aug 29 11:44:16 2016,Site Admin  xyz@cb.com Access Verification from Devman,PASSED,,Mon Aug 29 11:44:17 2016
Mon Aug 29 11:44:18 2016,VLAN Addition 1 Verification from Devman,PASSED,,Mon Aug 29 11:44:20 2016
Mon Aug 29 11:44:18 2016,VLAN Addition 1 Verification from Node,PASSED,,Mon Aug 29 11:44:21 2016
Mon Aug 29 11:44:21 2016,VLAN deletion 1 Verification from Devman,PASSED,,Mon Aug 29 11:44:23 2016
Mon Aug 29 11:44:21 2016,VLAN deletion 1 Verification from Node,PASSED,,Mon Aug 29 11:44:29 2016
Mon Aug 29 11:44:29 2016,VLAN Addition 1 Verification from Devman,PASSED,,Mon Aug 29 11:44:31 2016
Mon Aug 29 11:44:29 2016,VLAN Addition 1 Verification from Node,PASSED,,Mon Aug 29 11:44:31 2016
Mon Aug 29 11:44:31 2016,VLAN deletion 1 Verification from Devman,PASSED,,Mon Aug 29 11:44:34 2016
Mon Aug 29 11:44:31 2016,VLAN deletion 1 Verification from Node,PASSED,,Mon Aug 29 11:44:39 2016
Mon Aug 29 11:44:39 2016,Static IP Addition em1 Verification from Devman,PASSED,,Mon Aug 29 11:44:40 2016
Mon Aug 29 11:44:39 2016,Static IP Addition em1 Verification from Node,PASSED,,Mon Aug 29 11:44:40 2016
Mon Aug 29 11:44:40 2016,Static IP Clear em1 Verification from Devman,PASSED,,Mon Aug 29 11:44:41 2016
Mon Aug 29 11:44:40 2016,Static IP Addition em1 Verification from Node,PASSED,,Mon Aug 29 11:44:41 2016
Mon Aug 29 11:44:41 2016,Static IP Addition em1 Verification from Devman,PASSED,,Mon Aug 29 11:44:41 2016
Mon Aug 29 11:44:41 2016,Static IP Addition em1 Verification from Node,PASSED,,Mon Aug 29 11:44:42 2016
Mon Aug 29 11:44:42 2016,Static IP Clear em1 Verification from Devman,PASSED,,Mon Aug 29 11:44:42 2016
Mon Aug 29 11:44:42 2016,Static IP Addition em1 Verification from Node,PASSED,,Mon Aug 29 11:44:42 2016
Mon Aug 29 11:44:43 2016,TSM TSM1 Creation,PASSED,,Mon Aug 29 11:45:43 2016
Mon Aug 29 11:45:43 2016,TSM TSM2 Creation,PASSED,,Mon Aug 29 11:46:51 2016
Mon Aug 29 11:46:51 2016,TSM TSM3 Creation,PASSED,,Mon Aug 29 11:48:28 2016
Mon Aug 29 11:48:28 2016,Successfully changed NFS threads to 8,PASSED,,Mon Aug 29 11:48:29 2016
Mon Aug 29 11:48:29 2016,Successfully changed NFS threads to 8,PASSED,,Mon Aug 29 11:48:30 2016
Mon Aug 29 11:48:30 2016,Successfully changed NFS threads to 8,PASSED,,Mon Aug 29 11:48:31 2016
Mon Aug 29 11:48:31 2016,ISCSIVolume TSM1ISCSI1 Creation,PASSED,,Mon Aug 29 11:49:24 2016
Mon Aug 29 11:49:24 2016,ISCSIVolume TSM2ISCSI2 Creation,PASSED,,Mon Aug 29 11:50:25 2016
Mon Aug 29 11:50:25 2016,ISCSIVolume TSM3ISCSI3 Creation,PASSED,,Mon Aug 29 11:51:16 2016
Mon Aug 29 11:51:20 2016,NFSVolume TSM1NFS1 Creation,PASSED,,Mon Aug 29 11:51:54 2016
Mon Aug 29 11:51:54 2016,NFSVolume TSM2NFS2 Creation,PASSED,,Mon Aug 29 11:52:17 2016
Mon Aug 29 11:52:17 2016,NFSVolume TSM3NFS3 Creation,PASSED,,Mon Aug 29 11:52:39 2016
Mon Aug 29 11:52:42 2016,CIFSVolume TSM1CIFS1 Creation,PASSED,,Mon Aug 29 11:53:39 2016
Mon Aug 29 11:53:39 2016,CIFSVolume TSM2CIFS2 Creation,PASSED,,Mon Aug 29 11:54:14 2016
Mon Aug 29 11:54:14 2016,CIFSVolume TSM3CIFS3 Creation,PASSED,,Mon Aug 29 11:54:35 2016
Mon Aug 29 11:54:39 2016,ISCSIVolume ExpandISCSI1 Creation,PASSED,,Mon Aug 29 11:55:00 2016
Mon Aug 29 11:55:00 2016,NFSVolume ExpandNFS1 Creation,PASSED,,Mon Aug 29 11:55:50 2016
Mon Aug 29 11:55:50 2016,CIFSVolume ExpandCIFS1 Creation,PASSED,,Mon Aug 29 11:56:38 2016
Mon Aug 29 11:56:51 2016,Checksum result on NFS Volume ExpandNFS1 is:,PASSED,,Mon Aug 29 11:56:52 2016
Mon Aug 29 11:56:52 2016,Checksum result on ISCSI Volume ExpandISCSI1 is:,PASSED,,Mon Aug 29 11:57:06 2016
Mon Aug 29 11:57:07 2016,Further Execution of TCs Skipped on CIFS Volume ExpandCIFS1,Due to Mount Failed, ,Mon Aug 29 11:57:08 2016
Mon Aug 29 11:57:08 2016,ExpandNFS1 volume expanded successfully,PASSED,,Mon Aug 29 11:57:12 2016
Mon Aug 29 11:57:12 2016,ExpandISCSI1 volume expanded successfully,PASSED,,Mon Aug 29 11:57:25 2016
Mon Aug 29 11:57:25 2016,ExpandCIFS1 volume expanded successfully,PASSED,,Mon Aug 29 11:57:27 2016
Mon Aug 29 11:57:27 2016, ExpandNFS1 volume expanded successfully on client,PASSED,,Mon Aug 29 11:57:28 2016
Mon Aug 29 11:57:28 2016, ExpandISCSI1 volume expanded successfully on client,PASSED,,Mon Aug 29 11:57:54 2016
Mon Aug 29 11:57:55 2016,Further Execution of TCs Skipped on CIFS Volume ExpandCIFS1,Due to Mount Failed, ,Mon Aug 29 11:57:55 2016
Mon Aug 29 11:57:55 2016,ExpandISCSI1 volume creation - Negative testcase,PASSED,Failed to provision Qos group due to following: A Storage Volume with that name already exists. Please specify a unique name.,Mon Aug 29 11:57:56 2016
Mon Aug 29 11:57:56 2016,ExpandNFS1 volume creation - negative testcase,PASSED,Failed to provision Qos group due to following: A Storage Volume with that name already exists. Please specify a unique name.,Mon Aug 29 11:57:58 2016
Mon Aug 29 11:57:58 2016,ExpandCIFS1 volume creation - negative testcase,PASSED,Failed to provision Qos group due to following: A Storage Volume with that name already exists. Please specify a unique name.,Mon Aug 29 11:58:09 2016
Mon Aug 29 11:58:09 2016,Pool PoolRaidz1 Creation- negative testcase,PASSED,A Pool with the name PoolRaidz1 already exists. Specify a unique name,Mon Aug 29 11:58:21 2016
Mon Aug 29 11:58:21 2016,ISCSIVolume TPISCSI1 Creation,PASSED,,Mon Aug 29 11:59:12 2016
Mon Aug 29 11:59:34 2016,Checksum result on ISCSI Volume TPISCSI1 is:,PASSED,,Mon Aug 29 12:04:59 2016
Mon Aug 29 12:22:05 2016,91% of space has been consumed in the Storage Volume TPISCSI1.,PASSED,,Mon Aug 29 12:22:06 2016
Mon Aug 29 12:22:07 2016,TPISCSI1 volume expanded successfully,PASSED,,Mon Aug 29 12:22:34 2016
Mon Aug 29 12:34:14 2016,ISCSIVolume copyISCSI1 Creation,PASSED,,Mon Aug 29 12:35:21 2016
Mon Aug 29 12:35:24 2016,NFSVolume copyFileNFS1 Creation,PASSED,,Mon Aug 29 12:36:23 2016
Mon Aug 29 12:36:35 2016,NFSVolume dummyNFS1 Creation,PASSED,,Mon Aug 29 12:38:58 2016
Mon Aug 29 12:41:32 2016,NFS Volume dummyNFS1 Deletion,PASSED,,Mon Aug 29 12:45:18 2016
Mon Aug 29 12:45:28 2016,ISCSIVolume snpISCSI1 Creation,PASSED,,Mon Aug 29 12:49:31 2016
Mon Aug 29 12:49:31 2016,NFSVolume snpNFS1 Creation,PASSED,,Mon Aug 29 12:57:05 2016
Mon Aug 29 12:57:05 2016,CIFSVolume snpCIFS1 Creation,PASSED,,Mon Aug 29 13:04:33 2016
Mon Aug 29 13:06:18 2016,Checksum result on NFS Volume snpNFS1 is:,PASSED,,Mon Aug 29 13:06:59 2016
Mon Aug 29 12:36:38 2016,Checksum result on NFS Volume copyFileNFS1 is:,PASSED,,Mon Aug 29 13:30:00 2016
Mon Aug 29 13:06:59 2016,Checksum result on ISCSI Volume snpISCSI1 is:,PASSED,,Mon Aug 29 13:32:38 2016
Mon Aug 29 13:32:42 2016,Further Execution of TCs Skipped on CIFS Volume snpCIFS1,Due to Mount Failed, ,Mon Aug 29 13:33:34 2016
Mon Aug 29 13:33:36 2016,Result for snapshot "test_101" creation on volume snpCIFS1 is: ,PASSED,,Mon Aug 29 13:35:04 2016
Mon Aug 29 13:35:08 2016,Result for snapshot "test_101" creation on volume snpNFS1 is: ,PASSED,,Mon Aug 29 13:36:36 2016
Mon Aug 29 13:36:42 2016,Result for snapshot "test_101" creation on volume snpISCSI1 is: ,PASSED,,Mon Aug 29 13:37:51 2016
Mon Aug 29 13:37:52 2016,Checksum result on NFS Volume snpNFS1 is:,PASSED,,Mon Aug 29 13:37:54 2016
Mon Aug 29 13:37:54 2016,Checksum result on ISCSI Volume snpISCSI1 is:,PASSED,,Mon Aug 29 13:38:01 2016
Mon Aug 29 13:38:04 2016,Further Execution of TCs Skipped on CIFS Volume snpCIFS1,Due to Mount Failed, ,Mon Aug 29 13:38:17 2016
Mon Aug 29 13:38:17 2016,Delete file "cbrequest.py" operation on volume snpNFS1 is:,PASSED,,Mon Aug 29 13:38:17 2016
Mon Aug 29 13:38:17 2016,Delete file "cbrequest.py" operation on volume snpISCSI1 is:,PASSED,,Mon Aug 29 13:38:24 2016
Mon Aug 29 13:38:27 2016,Further Execution of TCs Skipped on CIFS Volume snpCIFS1,Due to Mount Failed, ,Mon Aug 29 13:38:27 2016
Mon Aug 29 13:47:45 2016,Mount of CIFS Volume snpCIFS1,FAILED,,Mon Aug 29 13:47:51 2016
Mon Aug 29 13:47:51 2016,md5sum result of file 'cbrequest.py' on volume snpNFS1 is :,PASSED,,Mon Aug 29 13:48:02 2016
Mon Aug 29 13:47:51 2016,Result for file 'createDeleteSnapshot.py' should not exit is: ,PASSED,,Mon Aug 29 13:48:02 2016
Mon Aug 29 13:48:02 2016,md5sum result of file 'cbrequest.py' on volume snpISCSI1 is: ,PASSED,,Mon Aug 29 13:48:25 2016
Mon Aug 29 13:48:02 2016,Result for file 'createDeleteSnapshot.py' should not exit is: ,PASSED,,Mon Aug 29 13:48:25 2016
Mon Aug 29 13:48:29 2016,Creation of Clone "BLsnpCIFS11" is: ,PASSED,,Mon Aug 29 13:51:59 2016
Mon Aug 29 13:51:59 2016,Creation of Clone "BLsnpNFS11" is: ,PASSED,,Mon Aug 29 13:56:33 2016
Mon Aug 29 13:56:33 2016,Creation of Clone "BLsnpISCSI11" is: ,PASSED,,Mon Aug 29 13:58:46 2016
Mon Aug 29 13:58:47 2016,Checksum result on NFS Clone dataset BLsnpNFS11 is:,PASSED,,Mon Aug 29 13:58:51 2016
Mon Aug 29 13:58:51 2016,Checksum result on iSCSI Clone dataset BLsnpISCSI11 is:,PASSED,,Mon Aug 29 13:59:03 2016
Mon Aug 29 13:59:04 2016,Checksum result on CIFS Clone dataset BLsnpCIFS11 is:,FAILED,,Mon Aug 29 13:59:23 2016
Mon Aug 29 13:59:26 2016,Copy Delete operation on NFS Clone dataset BLsnpNFS11 is:,PASSED,,Mon Aug 29 13:59:31 2016
Mon Aug 29 13:59:31 2016,Copy Delete operation on ISCSI Clone dataset BLsnpISCSI11 is:,PASSED,,Mon Aug 29 13:59:38 2016
Mon Aug 29 13:59:38 2016,Copy Delete operation on CIFS Clone dataset BLsnpCIFS11 is:,PASSED,,Mon Aug 29 13:59:48 2016
Mon Aug 29 14:02:30 2016,CIFS Clones BLsnpCIFS11 Deletion,PASSED,,Mon Aug 29 14:06:11 2016
Mon Aug 29 14:06:13 2016,NFS Clones BLsnpNFS11 Deletion,PASSED,,Mon Aug 29 14:11:44 2016
Mon Aug 29 14:11:46 2016,ISCSI Clones BLsnpISCSI11 Deletion,PASSED,,Mon Aug 29 14:15:14 2016
Mon Aug 29 14:15:48 2016,Result for snapshot "test_101" deletion on volume snpCIFS1 is: ,PASSED,,Mon Aug 29 14:16:37 2016
Mon Aug 29 14:16:43 2016,Result for snapshot "test_101" deletion on volume snpNFS1 is: ,PASSED,,Mon Aug 29 14:17:12 2016
Mon Aug 29 14:17:14 2016,Result for snapshot "test_101" deletion on volume snpISCSI1 is: ,PASSED,,Mon Aug 29 14:17:41 2016
Mon Aug 29 14:17:54 2016,Result for snapshot "tsmsnp101" creation on TSM TSM3 is: ,PASSED,,Mon Aug 29 14:22:54 2016
Mon Aug 29 14:22:57 2016,Result for snapshot "tsmsnp101" deletion on TSM TSM3 is: ,PASSED,,Mon Aug 29 14:23:20 2016
Mon Aug 29 14:23:20 2016,Mount of NFS Volume snpNFS1 at multiple places test case is : ,PASSED,,Mon Aug 29 14:23:25 2016
Mon Aug 29 14:23:25 2016,Not able to write on volume snpNFS1 so test case for mount with ro option is:,PASSED,,Mon Aug 29 14:23:25 2016
Mon Aug 29 14:23:28 2016,Result for NFS Status "false" on volume snpNFS1 is: ,PASSED,,Mon Aug 29 14:24:03 2016
Mon Aug 29 14:24:03 2016,Not able to mount NFS Disabled volume snpNFS1 so test case for disable nfs is : ,PASSED,,Mon Aug 29 14:24:03 2016
Mon Aug 29 14:24:05 2016,Result for NFS Status "true" on volume snpNFS1 is: ,PASSED,,Mon Aug 29 14:24:44 2016
Mon Aug 29 14:24:46 2016,Duplicate cifs user TC is,PASSED,An authentication user with the name testuser1 exists. Specify a unique name.,Mon Aug 29 14:24:51 2016
Mon Aug 29 14:24:51 2016,Mount of CIFS Volume snpCIFS1 with user Account1user1 is:,PASSED,,Mon Aug 29 14:25:12 2016
Mon Aug 29 14:24:51 2016,Mount of CIFS Volume snpCIFS1 with user Account1user2 is:,PASSED,,Mon Aug 29 14:25:16 2016
Mon Aug 29 14:25:18 2016,CIFS Auth group should be deleted when an account is deleted is,PASSED,,Mon Aug 29 14:27:23 2016
Mon Aug 29 14:27:24 2016,refresh storage successfully,PASSED,,Mon Aug 29 14:35:02 2016
Mon Aug 29 14:35:03 2016,Enable cifs protocol "snpNFS1" on a nfs enabled volume true is :,PASSED,,Mon Aug 29 14:36:34 2016
Mon Aug 29 14:36:36 2016,Mount passed after cifs enable on a nfs enabled volume,PASSED,,Mon Aug 29 14:36:49 2016
Mon Aug 29 14:36:49 2016,disable cifs on nfs enabled volume is: ,PASSED,,Mon Aug 29 14:37:52 2016
Mon Aug 29 14:36:49 2016,Not able to mount a cifs disable as cifs share,PASSED,,Mon Aug 29 14:38:10 2016
Mon Aug 29 14:38:16 2016,Enable cifs protocol "snpNFS1" on a nfs enabled volume false is :,PASSED,,Mon Aug 29 14:38:23 2016
Mon Aug 29 14:38:25 2016,Mounting as cifs share on a cifs disabled volume is failed,PASSED,,Mon Aug 29 14:38:30 2016
Mon Aug 29 14:38:30 2016,Mount is passed of volume "Account1snpCIFS1", and able to see file copied by other clients : ,PASSED,,Mon Aug 29 14:38:35 2016
Mon Aug 29 14:38:38 2016,ISCSIVolume dedupISCSI1 Creation,PASSED,,Mon Aug 29 14:41:28 2016
Mon Aug 29 14:41:28 2016,ISCSIVolume deleteISCSI1 Creation,PASSED,,Mon Aug 29 14:45:06 2016
Mon Aug 29 14:45:06 2016,NFSVolume dedupNFS1 Creation,PASSED,,Mon Aug 29 14:46:04 2016
Mon Aug 29 14:46:04 2016,NFSVolume deleteNFS1 Creation,PASSED,,Mon Aug 29 14:47:54 2016
Mon Aug 29 14:47:54 2016,CIFSVolume dedupCIFS1 Creation,PASSED,,Mon Aug 29 14:50:58 2016
Mon Aug 29 14:50:58 2016,CIFSVolume deleteCIFS1 Creation,PASSED,,Mon Aug 29 14:52:45 2016
Mon Aug 29 14:56:01 2016,Compression value on  dedupISCSI1 updated as'on',PASSED, ,Mon Aug 29 14:56:19 2016
Mon Aug 29 14:56:19 2016,Compression value on  dedupNFS1 updated as'on',PASSED, ,Mon Aug 29 14:56:28 2016
Mon Aug 29 14:56:28 2016,Compression value on  dedupCIFS1 updated as'on',PASSED, ,Mon Aug 29 14:56:49 2016
Mon Aug 29 14:57:05 2016,ISCSI Volume dedupISCSI1 Deletion,PASSED,,Mon Aug 29 14:59:04 2016
Mon Aug 29 14:59:11 2016,ISCSIVolume dedupISCSI1 Creation,PASSED,,Mon Aug 29 15:02:40 2016
Mon Aug 29 15:03:01 2016,Compression value on  dedupNFS1 updated as'off',PASSED, ,Mon Aug 29 15:03:21 2016
Mon Aug 29 15:03:21 2016,Compression value on  dedupCIFS1 updated as'off',PASSED, ,Mon Aug 29 15:03:38 2016
Mon Aug 29 15:03:38 2016,Compression value on  dedupISCSI1 updated as'off',PASSED, ,Mon Aug 29 15:03:41 2016
Mon Aug 29 15:03:42 2016,Compression value on  dedupNFS1 updated as'on',PASSED, ,Mon Aug 29 15:04:02 2016
Mon Aug 29 15:04:02 2016,Compression value on  dedupCIFS1 updated as'on',PASSED, ,Mon Aug 29 15:04:16 2016
Mon Aug 29 15:04:16 2016,Compression value on  dedupISCSI1 updated as'on',PASSED, ,Mon Aug 29 15:04:26 2016
Mon Aug 29 15:04:26 2016,sucessfully created iscsi initiator group 'iqn1' in Account1,PASSED, ,Mon Aug 29 15:04:36 2016
Mon Aug 29 15:04:36 2016,sucessfully created iscsi initiator group 'iqn12' in Account2,PASSED, ,Mon Aug 29 15:04:51 2016
Mon Aug 29 15:04:51 2016,sucessfully created iscsi initiator group 'iqn123' in Account3,PASSED, ,Mon Aug 29 15:05:00 2016
Mon Aug 29 15:05:02 2016,sucessfully created iscsi authentication group 'AuthGrp1' in Account1,PASSED, ,Mon Aug 29 15:05:04 2016
Mon Aug 29 15:05:04 2016,sucessfully created iscsi authentication group 'AuthGrp2' in Account2,PASSED, ,Mon Aug 29 15:05:06 2016
Mon Aug 29 15:05:06 2016,sucessfully created iscsi authentication group 'AuthGrp3' in Account3,PASSED, ,Mon Aug 29 15:05:06 2016
Mon Aug 29 15:08:24 2016,Changing the initiator group to iqn-based on dedupISCSI1 does not result in DU  ,PASSED, ,Mon Aug 29 15:14:00 2016
Mon Aug 29 15:08:24 2016,Changing the Auth-group to AuthGrp1 on dedupISCSI1 does not result in DU  ,PASSED, ,Mon Aug 29 15:17:36 2016
Mon Aug 29 15:08:24 2016,Changing the Auth-Method to CHAP on dedupISCSI1 does not result in DU  ,PASSED, ,Mon Aug 29 15:21:08 2016
Mon Aug 29 15:08:24 2016,Changing the Auth-Method to MutualCHAP on dedupISCSI1 does not result in DU  ,PASSED, ,Mon Aug 29 15:24:33 2016
Mon Aug 29 15:27:25 2016,iscsi volume dedupISCSI1 not discovered on the client when initiator group is None,PASSED,,Mon Aug 29 15:27:25 2016
Mon Aug 29 15:29:32 2016,iscsi volume dedupISCSI1 login  possible on the client when using wrong CHAP credential,FAILED,,Mon Aug 29 15:29:39 2016
Mon Aug 29 15:31:03 2016,iscsi volume dedupISCSI1 login not possible on the client when using wrong Mutual-CHAP credential,PASSED,,Mon Aug 29 15:31:09 2016
Mon Aug 29 15:32:52 2016,Readonly value on volume  dedupNFS1 updated as'false',PASSED, ,Mon Aug 29 15:33:02 2016
Mon Aug 29 15:33:02 2016,Readonly value on volume  dedupCIFS1 updated as'false',PASSED, ,Mon Aug 29 15:33:05 2016
Mon Aug 29 15:33:05 2016,Readonly value on volume  dedupISCSI1 updated as'false',PASSED, ,Mon Aug 29 15:33:19 2016
Mon Aug 29 15:40:42 2016,Readonly value on volume  dedupNFS1 updated as'true',PASSED, ,Mon Aug 29 15:41:26 2016
Mon Aug 29 15:41:26 2016,Readonly value on volume  dedupCIFS1 updated as'true',PASSED, ,Mon Aug 29 15:42:00 2016
Mon Aug 29 15:42:00 2016,Readonly value on volume  dedupISCSI1 updated as'true',PASSED, ,Mon Aug 29 15:43:05 2016
Mon Aug 29 15:43:05 2016,Delete file "testfile" operation on volume dedupNFS1 is not possible because read only is ON:,PASSED, ,Mon Aug 29 15:43:07 2016
Mon Aug 29 15:43:07 2016,Delete file "testfile" operation on volume dedupISCSI1 is not possible because read only is ON:,PASSED, ,Mon Aug 29 15:43:20 2016
Mon Aug 29 15:43:21 2016,Delete file "testfile" operation on volume dedupCIFS1 is not possible because read only is ON:,PASSED, ,Mon Aug 29 15:43:22 2016
Mon Aug 29 15:43:23 2016,Readonly value on volume  dedupNFS1 updated as'false',PASSED, ,Mon Aug 29 15:43:39 2016
Mon Aug 29 15:43:39 2016,Readonly value on volume  dedupCIFS1 updated as'false',PASSED, ,Mon Aug 29 15:43:58 2016
Mon Aug 29 15:43:58 2016,Readonly value on volume  dedupISCSI1 updated as'false',PASSED, ,Mon Aug 29 15:44:09 2016
Mon Aug 29 15:44:09 2016,Delete file "testfile" operation on volume dedupNFS1 is possible because read only is OFF:,PASSED, ,Mon Aug 29 15:44:09 2016
Mon Aug 29 15:44:09 2016,Delete file "testfile" operation on volume dedupISCSI1 is possible because read only is OFF:,PASSED, ,Mon Aug 29 15:44:31 2016
Mon Aug 29 15:44:34 2016,Delete file "testfile" operation on volume dedupCIFS1 is possible because read only is OFF:,PASSED, ,Mon Aug 29 15:44:41 2016
Mon Aug 29 15:44:46 2016,Changing IOPS updated in Reng list on'deleteISCSI1',PASSED, ,Mon Aug 29 15:45:05 2016
Mon Aug 29 15:45:05 2016,Changing IOPS updated in Reng list on'deleteNFS1',PASSED, ,Mon Aug 29 15:45:21 2016
Mon Aug 29 15:45:21 2016,Changing IOPS updated in Reng list on'deleteCIFS1',PASSED, ,Mon Aug 29 15:45:33 2016
Mon Aug 29 15:45:38 2016,Changing IOPS more than pool on'deleteISCSI1' failed.,PASSED, ,Mon Aug 29 15:45:50 2016
Mon Aug 29 15:45:50 2016,Changing IOPS more than pool on'deleteNFS1' failed.,PASSED, ,Mon Aug 29 15:46:01 2016
Mon Aug 29 15:46:01 2016,Changing IOPS more than pool on'deleteCIFS1' failed.,PASSED, ,Mon Aug 29 15:46:15 2016
Mon Aug 29 15:46:20 2016,Pool QoS change Post Dataset Deletion passed on iops controlled 'deleteISCSI1' and 'PoolRaidz1'   ,PASSED, ,Mon Aug 29 15:48:28 2016
Mon Aug 29 15:48:28 2016,Pool QoS change Post Dataset Deletion passed on iops controlled 'deleteNFS1' and 'PoolRaidz1'   ,PASSED, ,Mon Aug 29 15:51:14 2016
Mon Aug 29 15:51:14 2016,Pool QoS change Post Dataset Deletion passed on iops controlled 'deleteCIFS1' and 'PoolRaidz1'   ,PASSED, ,Mon Aug 29 15:55:03 2016
Mon Aug 29 16:00:04 2016, Node1 changing state to Maintenance mode,PASSED,,Mon Aug 29 16:02:56 2016
Mon Aug 29 16:00:04 2016,Pool export passed, not able to see pools: ,PASSED,,Mon Aug 29 16:03:01 2016
Mon Aug 29 16:03:07 2016, Node1 changing state to Available mode,PASSED,,Mon Aug 29 16:17:11 2016
Mon Aug 29 16:03:07 2016,Pool import is passed, able to see pools,PASSED,,Mon Aug 29 16:17:17 2016
Mon Aug 29 16:17:50 2016,After BulkAcknoledge of alerts still alerts displyed in UI,FAILED, ,Mon Aug 29 16:18:11 2016
